listing_id,price_raw,square_feet,bedrooms,bathrooms,ad_spend_usd,impressions,clicks,leads_converted,description
lst_2138,$409740,1483,1,3.0,852.8328586321784,4459,225,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2139,$420117,2198,2,2.0,323.1582635355659,12909,471,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2140,$320243,2904,1,1.0,131.55770675700012,5760,168,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2141,$487570,1890,1,2.5,167.02725858127968,7354,484,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2142,$334994,1576,1,1.5,1489.517930443464,12922,459,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2143,$362557,1673,4,1.0,1186.1966473771813,2193,379,0,Beautiful family house in the suburbs with a large green garden.
lst_2144,$332692,1455,4,3.0,1386.8818401495002,11830,224,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2145,$351557,1607,5,1.5,332.82934724272684,18047,176,0,Beautiful family house in the suburbs with a large green garden.
lst_2146,$240372,1814,2,2.0,1442.8243776689808,8317,258,0,Beautiful family house in the suburbs with a large green garden.
lst_2147,$205994,1297,3,1.5,256.848809636085,16658,214,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2148,$509450,2007,3,1.5,788.1686514213831,17818,192,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2149,$265303,2451,3,2.0,1253.0587424047428,16805,195,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2150,$250860,1546,1,2.0,557.2148640417902,12442,393,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2151,$134660,2759,4,1.5,666.0013731065058,12339,219,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2152,$286103,2255,2,2.0,235.86840993369188,13954,379,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2153,$217691,2515,1,1.0,228.23672599851048,13997,90,0,Beautiful family house in the suburbs with a large green garden.
lst_2154,$514201,1671,4,2.0,948.3739259290564,11519,478,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2155,$450981,2427,4,2.0,1029.5219344990824,10164,110,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2156,$281184,1454,2,1.5,1177.1321454191802,15103,336,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2157,$575243,2445,2,1.0,857.1889763885426,10359,300,0,Beautiful family house in the suburbs with a large green garden.
lst_2158,$448176,2085,2,2.5,986.3509737788936,5774,23,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2159,$317516,2276,1,2.5,69.60004396459408,5102,51,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2160,$100059,1412,5,3.0,285.14755434892265,1010,69,0,Beautiful family house in the suburbs with a large green garden.
lst_2161,$579094,1552,2,2.0,1478.1264107245117,1049,455,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2162,$211042,2298,5,2.0,160.1905841579561,18998,479,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2163,$185460,1525,1,1.0,1034.2429222773553,11623,150,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2164,$452257,2231,5,2.5,305.31981789598854,11321,438,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2165,$593975,1316,3,3.0,1089.2419493630807,16584,290,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2166,$488427,2424,5,1.0,1073.6860842948904,4746,386,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2167,$406390,1383,2,2.0,389.5886366927308,7045,70,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2168,$409475,2276,1,2.5,440.96987886784603,2500,9,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2169,$435341,2312,2,3.0,999.417534723028,11663,97,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2170,$425892,1651,3,1.5,615.6247562313098,18827,357,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2171,$378119,2291,2,2.5,332.09455606487137,452,430,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2172,$360420,2130,2,3.0,1110.9354182418485,19439,472,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2173,$343740,1730,2,1.0,273.51391028768455,15589,98,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2174,$274603,1495,4,1.5,1290.6833130101727,1118,110,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2175,$321932,1018,3,3.0,796.2708098751499,17663,137,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2176,$180704,2174,2,3.0,203.265875624986,5293,438,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2177,$340166,1217,2,2.0,1056.4048836199274,15801,345,0,Beautiful family house in the suburbs with a large green garden.
lst_2178,$251140,2047,2,2.5,802.7864073830837,3636,318,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2179,$239641,1868,1,2.0,482.1834791024738,15549,83,0,Beautiful family house in the suburbs with a large green garden.
lst_2180,$367989,2339,4,1.5,662.6821013245896,11942,216,0,Beautiful family house in the suburbs with a large green garden.
lst_2181,$489200,1848,1,3.0,482.5897282018732,18986,12,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2182,$441831,1835,4,2.0,431.3874618270369,3919,163,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2183,$192949,2365,2,2.5,287.2322102233827,17463,272,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2184,$251037,2167,3,1.5,576.0123430493401,1076,153,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2185,$444077,2158,5,1.0,413.9314491583026,18764,354,0,Beautiful family house in the suburbs with a large green garden.
lst_2186,$251751,2234,5,2.0,1040.9800062281797,5997,450,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2187,$327536,1232,2,1.5,1041.621274686794,16057,95,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2188,$405005,2378,1,1.0,777.6683517056757,15459,240,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2189,$253165,2306,3,2.0,1178.0195648319655,13340,478,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2190,$360537,1491,4,1.5,1269.94259255877,207,293,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2191,$216597,1877,2,1.5,890.661363279696,15624,414,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2192,$289863,1980,3,2.0,947.455986006979,1726,478,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2193,$381978,1932,3,1.5,460.1845691902295,6329,360,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2194,$190700,2166,4,3.0,1347.5603410230037,6977,172,0,Beautiful family house in the suburbs with a large green garden.
lst_2195,$394047,2715,3,2.0,85.09876441266825,974,197,0,Beautiful family house in the suburbs with a large green garden.
lst_2196,$348036,2540,1,1.5,555.4735806921262,5643,191,0,Beautiful family house in the suburbs with a large green garden.
lst_2197,$405248,1343,1,1.0,1096.6106112472912,3909,275,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2198,$372391,2311,1,1.0,166.1297890231838,10703,118,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2199,$486414,2664,3,3.0,315.5958147710243,2207,389,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2200,$362522,2193,1,2.0,904.4643054011342,11845,15,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2201,$307059,2545,4,1.5,861.990823622159,9565,59,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2202,$362229,3006,3,1.5,1121.4460293898849,659,262,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2203,$404329,2511,5,1.0,1228.2883266778492,8408,69,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2204,$354886,2124,3,3.0,236.44038884192022,15350,483,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2205,$354059,2522,4,1.0,76.65243517410097,13355,176,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2206,$279800,2072,5,1.0,1049.9758535054139,3146,276,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2207,$283709,2011,3,3.0,487.0181038612209,13956,154,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2208,$209739,1824,1,2.0,957.6766751810327,16527,366,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2209,$524957,2781,2,1.5,268.2896526902258,608,150,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2210,$225613,1590,2,2.0,730.1080676656462,6207,435,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2211,$280709,2766,1,2.5,781.4158817919835,13576,213,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2212,$278159,2249,2,2.5,898.3628337411633,3539,290,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2213,$439492,1300,2,2.5,794.0965236793184,13236,14,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2214,$320505,2183,1,3.0,768.7516168316351,14267,231,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2215,$474774,949,1,1.0,532.4645232765905,17400,190,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2216,$282650,2312,3,2.0,153.21134266122505,17282,66,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2217,$377899,2442,3,1.5,179.80428535542134,5071,89,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2218,$266465,1703,1,2.5,678.9784978903729,18244,468,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2219,$564514,2061,4,2.0,565.9000353404399,19759,138,0,Beautiful family house in the suburbs with a large green garden.
lst_2220,$231240,2977,2,2.5,798.3954667780218,15983,327,1,Beautiful family house in the suburbs with a large green garden.
lst_2221,$380982,1747,3,2.5,492.0153454215871,918,301,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2222,$413377,1470,2,1.5,1047.4696326102203,10460,175,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2223,$391379,2740,5,3.0,1302.7344919137904,12027,217,0,Beautiful family house in the suburbs with a large green garden.
lst_2224,$331471,2981,1,1.0,483.35162374095813,16123,465,1,Beautiful family house in the suburbs with a large green garden.
lst_2225,$337017,2001,4,3.0,329.8268115115915,3165,22,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2226,$354381,2505,5,2.0,218.46183266842922,3359,318,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2227,$335299,2670,5,3.0,943.568358827678,17390,64,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2228,$446387,1628,5,2.0,693.5911871538257,12400,92,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2229,$571052,1757,1,2.0,322.622789934619,702,31,0,Beautiful family house in the suburbs with a large green garden.
lst_2230,$294250,2615,3,1.0,997.0482632731903,4395,72,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2231,$213019,2842,1,1.5,265.3006153576624,10083,282,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2232,$341171,2281,3,1.0,853.7360234795312,3627,412,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2233,$607970,1560,5,3.0,814.3651533566338,1911,44,0,Beautiful family house in the suburbs with a large green garden.
lst_2234,$269632,2993,5,2.0,1114.6303117198208,12203,113,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2235,$513911,1734,4,2.5,129.9089779139668,9132,78,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2236,$517770,1832,3,2.5,1337.415751184429,12977,70,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2237,$294641,2171,5,2.0,1069.3380029128882,8063,172,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2238,$406898,2777,2,1.0,363.38269760570523,15324,266,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2239,$512839,2426,4,1.5,315.93775548412253,9016,372,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2240,$312087,2207,1,1.0,675.9073105084859,6866,278,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2241,$329641,2231,4,2.0,1235.4697278396654,17286,341,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2242,$291831,2021,2,2.0,1272.2774900517054,19066,362,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2243,$248524,2279,3,1.5,804.6613336021054,1765,241,0,Beautiful family house in the suburbs with a large green garden.
lst_2244,$285072,735,1,3.0,1298.1757508957694,16032,219,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2245,$227605,1851,1,3.0,57.893378327951325,7075,370,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2246,$353408,2120,3,1.5,101.00321572081509,2652,290,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2247,$273002,1424,4,3.0,1372.141310773277,13319,382,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2248,$373378,2193,5,2.5,1174.2312983345782,14374,153,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2249,$194410,1897,4,3.0,703.5237844630592,12712,322,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2250,$383088,2877,2,3.0,1142.7346906430814,2908,398,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2251,$433352,2786,5,3.0,1435.6772194989614,11190,380,0,Beautiful family house in the suburbs with a large green garden.
lst_2252,$150626,1767,4,2.5,1169.5298096278634,12360,111,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2253,$387405,1924,3,3.0,1271.4384340365668,15395,145,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2254,$472766,1963,2,2.5,1152.8795430155897,14937,80,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2255,$229035,1774,2,1.5,293.9060840286353,14769,13,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2256,$517257,2097,2,1.0,1258.6824589863184,10623,200,0,Beautiful family house in the suburbs with a large green garden.
lst_2257,$391901,1620,5,1.5,332.90778903510454,12862,299,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2258,$279498,1434,1,1.0,1344.2864256640132,13869,284,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2259,$344423,2311,5,1.5,715.04235221756,13831,385,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2260,$405832,2314,4,1.0,1031.6162908509914,11977,122,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2261,$357600,1597,1,1.0,770.9992294269331,2556,294,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2262,$403875,2447,4,2.0,186.28684765407294,5523,491,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2263,$257932,1684,1,1.0,471.5473460499644,14346,65,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2264,$366936,2126,5,1.0,1476.4111882956588,12946,429,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2265,$208628,2410,2,2.0,1443.0363899212352,4417,393,1,Beautiful family house in the suburbs with a large green garden.
lst_2266,$338877,1983,3,3.0,514.7060016005436,18040,339,0,Beautiful family house in the suburbs with a large green garden.
lst_2267,$259609,2227,2,3.0,1494.6303661555773,18689,310,1,Beautiful family house in the suburbs with a large green garden.
lst_2268,$276447,1741,5,2.0,1276.0492334705045,12735,392,0,Beautiful family house in the suburbs with a large green garden.
lst_2269,$473609,1901,1,2.5,935.8912741767693,13570,55,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2270,$459131,1897,2,1.0,108.18069937846377,13276,56,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2271,$410913,1626,5,1.0,1357.0979028306504,9213,126,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2272,$240768,1911,4,2.0,858.2724549332636,13646,171,0,Beautiful family house in the suburbs with a large green garden.
lst_2273,$318359,1225,3,2.0,1309.2904192440158,6905,12,0,Beautiful family house in the suburbs with a large green garden.
lst_2274,$471309,1754,2,2.5,1259.9222238633263,16888,373,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2275,$364171,1857,1,3.0,1257.8590120415747,18104,49,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2276,$581932,1871,4,1.5,1062.3520980366125,19436,348,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2277,$389331,1879,5,3.0,472.5519510802705,8180,249,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2278,$369204,1969,3,1.0,537.4323737295538,3218,288,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2279,$319088,2239,1,2.0,497.2803582448952,6730,379,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2280,$363354,2437,5,2.5,79.06669932221881,665,111,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2281,$334753,1675,5,3.0,894.7249183614763,15801,31,0,Beautiful family house in the suburbs with a large green garden.
lst_2282,$420810,1398,2,2.5,1063.3088221467476,14959,197,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2283,$445670,1478,2,3.0,1288.1056906115452,7770,422,0,Beautiful family house in the suburbs with a large green garden.
lst_2284,$271401,1756,1,1.0,253.239878404959,19352,341,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2285,$216876,1824,5,1.5,839.0655660163626,9576,361,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2286,$166379,1615,2,2.5,61.61180397698514,8876,66,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2287,$400799,1351,3,2.5,187.88578918055774,15121,66,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2288,$239663,1771,3,1.5,128.60702909868994,4427,426,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2289,$134710,2090,5,2.5,1101.943149322456,15375,286,0,Beautiful family house in the suburbs with a large green garden.
lst_2290,$388857,2297,2,2.5,167.53636762252458,7714,125,1,Beautiful family house in the suburbs with a large green garden.
lst_2291,$599299,1721,1,3.0,1088.8568232602454,1345,284,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2292,$349392,1793,1,3.0,411.9558213953459,8343,43,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2293,$433849,1536,1,1.5,1322.6837930105623,10455,384,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2294,$358182,1984,3,1.0,1229.0674831275305,637,281,0,Beautiful family house in the suburbs with a large green garden.
lst_2295,$340111,1575,2,2.5,1438.853815339151,16024,98,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2296,$441907,2286,2,1.0,1331.4549224141463,16336,435,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2297,$320972,1107,3,1.5,1403.3276577187034,17024,119,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2298,$376739,1820,1,1.5,1295.1764749442962,17298,180,0,Beautiful family house in the suburbs with a large green garden.
lst_2299,$382169,2150,1,3.0,1055.4037558915402,1515,125,0,Beautiful family house in the suburbs with a large green garden.
lst_2300,$283190,2091,5,2.5,296.87577058188214,11130,17,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2301,$449204,3346,4,2.0,443.97590233843476,1752,489,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2302,$332504,2174,2,1.5,358.454100888896,10957,391,0,Beautiful family house in the suburbs with a large green garden.
lst_2303,$274425,1497,2,2.5,925.199392104398,18840,420,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2304,$403650,1952,2,1.0,780.248910061722,3910,167,0,Beautiful family house in the suburbs with a large green garden.
lst_2305,$260153,1111,4,3.0,1307.2659958797144,16669,279,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2306,$352818,1959,5,1.0,1431.3756564236596,1651,402,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2307,$349088,1583,4,1.5,637.0468399463093,13684,180,1,Beautiful family house in the suburbs with a large green garden.
lst_2308,$458589,2457,1,1.5,784.2083022571779,861,474,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2309,$397469,1725,1,1.0,1458.6987173660018,12611,341,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2310,$347497,1941,2,1.5,450.5464653535582,9571,383,0,Beautiful family house in the suburbs with a large green garden.
lst_2311,$431776,1682,3,2.5,1198.9666242702797,12567,328,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2312,$489020,2869,2,1.5,376.5978583861071,6263,177,1,Cozy cottage nestled in the woods near a quiet lake.
lst_2313,$405781,1839,3,3.0,1038.1171673666445,16165,492,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2314,$351035,2916,4,2.5,417.742660075918,11986,279,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2315,$218816,2407,1,2.0,1331.413413805511,19765,68,1,Beautiful family house in the suburbs with a large green garden.
lst_2316,$243488,2241,3,1.5,864.1430184181813,18020,105,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2317,$319477,2184,4,1.5,319.60377926785765,6301,326,0,Beautiful family house in the suburbs with a large green garden.
lst_2318,$289048,2196,1,3.0,375.33530476280475,19648,467,0,Beautiful family house in the suburbs with a large green garden.
lst_2319,$331302,1036,3,3.0,766.0813337767454,15680,70,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2320,$355664,1860,2,1.0,1444.3229370835743,19254,335,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2321,$402969,2422,2,1.0,1165.981137631299,7499,49,0,Beautiful family house in the suburbs with a large green garden.
lst_2322,$342950,1975,2,1.0,758.0489820974753,19919,91,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2323,$398650,1297,4,3.0,539.6927596152148,17045,462,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2324,$356447,1973,2,1.0,846.4393153552418,7723,71,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2325,$152453,2852,5,1.0,1135.1232084714986,10427,457,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2326,$256066,2623,1,2.0,1186.69645325656,7287,263,1,Beautiful family house in the suburbs with a large green garden.
lst_2327,$335591,1968,4,1.0,520.6827572405698,2280,426,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2328,$229030,2475,2,1.5,1095.680938910122,2060,209,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2329,$409992,1816,1,3.0,1003.7937310524699,5253,430,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2330,$503075,1148,3,2.5,1440.7128233946262,7135,471,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2331,$471876,1537,2,2.0,1400.0809212366214,11571,428,0,Beautiful family house in the suburbs with a large green garden.
lst_2332,$328655,2781,1,3.0,1194.6000221251868,19754,182,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2333,$499072,1863,5,3.0,1098.9222988396461,682,423,1,Beautiful family house in the suburbs with a large green garden.
lst_2334,$364866,1878,3,1.5,447.36030507119995,15614,284,0,Beautiful family house in the suburbs with a large green garden.
lst_2335,$316291,1850,5,1.0,1276.6496213428734,15631,348,1,Beautiful family house in the suburbs with a large green garden.
lst_2336,$288659,2952,1,1.5,669.8832703843809,16772,21,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2337,$319753,2812,5,1.0,444.7487866337648,8079,300,0,Beautiful family house in the suburbs with a large green garden.
lst_2338,$311182,3109,1,1.0,607.0330990325206,3160,206,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2339,$367041,1920,1,3.0,1262.1064605239364,13831,454,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2340,$366057,2147,5,1.0,265.51816258793326,12394,176,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2341,$350304,1241,1,2.0,711.4301746237426,17667,411,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2342,$393693,2738,2,2.0,763.91851206776,14374,266,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2343,$469064,1416,1,2.0,103.11306151828813,17930,198,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2344,$444955,2108,4,3.0,333.8317428448397,16448,153,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2345,$201510,1451,1,1.5,1248.7765214349918,2003,379,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2346,$94607,1705,4,2.5,1254.612713462403,14651,380,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2347,$443431,1581,1,1.0,474.0018716321596,15241,39,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2348,$213312,1696,1,2.5,1318.6009901669931,2477,373,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2349,$327523,1730,5,1.5,1169.0852616491043,947,33,0,Beautiful family house in the suburbs with a large green garden.
lst_2350,$232988,1725,2,1.5,655.9658515033436,14480,267,0,Beautiful family house in the suburbs with a large green garden.
lst_2351,$169801,2416,2,3.0,1135.1891993873048,17723,225,0,Beautiful family house in the suburbs with a large green garden.
lst_2352,$404146,1447,3,2.0,1443.935215232469,9624,57,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2353,$425915,2110,5,2.0,715.5060911947558,15331,425,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2354,$292348,2608,5,1.5,395.71940948255127,11798,283,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2355,$90895,1743,2,3.0,1415.633925072726,10671,357,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2356,$295375,1641,5,3.0,925.4292184167218,12414,396,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2357,$389180,1884,2,1.0,202.63448559661666,11529,80,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2358,$202108,2589,5,2.0,880.3900829921997,2465,498,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2359,$368335,2097,1,1.5,775.8422897000331,10704,180,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2360,$348469,1734,2,2.5,1290.603896409567,11466,14,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2361,$407929,2241,2,2.0,819.508025157106,5155,467,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2362,$361958,1448,4,1.0,420.087029799211,5722,121,0,Beautiful family house in the suburbs with a large green garden.
lst_2363,$252693,2340,5,3.0,1029.6838926040882,16856,284,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2364,$469657,2204,5,1.5,836.7344061765912,7883,222,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2365,$334147,1846,2,2.0,387.914710986965,2049,179,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2366,$347269,1580,1,2.5,881.7603940172163,16728,238,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2367,$256673,1556,1,1.0,1241.226587940045,10132,441,0,Beautiful family house in the suburbs with a large green garden.
lst_2368,$305671,2267,1,1.0,91.42783069981513,11719,256,0,Beautiful family house in the suburbs with a large green garden.
lst_2369,$261519,2614,5,2.0,964.734006035412,16608,299,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2370,$332705,1681,4,2.5,556.8985338873686,12924,455,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2371,$521170,2229,2,1.0,474.373596351165,11045,326,0,Beautiful family house in the suburbs with a large green garden.
lst_2372,$212809,956,3,1.5,619.2522380236113,2019,10,1,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2373,$188643,1707,4,1.0,545.9328631595733,9927,25,0,Modern downtown condo with state-of-the-art kitchen features.
lst_2374,$497117,1984,3,2.5,1256.7467047272403,9717,77,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2375,$329067,1545,4,3.0,448.4568256134558,9832,334,1,Modern downtown condo with state-of-the-art kitchen features.
lst_2376,$283092,1531,1,3.0,1113.0718835045489,630,40,0,Luxury penthouse overlooking the city skyline with a private balcony.
lst_2377,$453990,1666,5,2.0,186.38673933145364,7949,391,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2378,$289438,2146,3,2.5,1429.5247401024026,7029,237,0,Cozy cottage nestled in the woods near a quiet lake.
lst_2379,$532600,1906,4,1.0,952.3591240104001,4449,220,1,Beautiful family house in the suburbs with a large green garden.
lst_2380,$417792,880,5,1.0,1074.7419367146122,14556,474,0,Luxury penthouse overlooking the city skyline with a private balcony.
